codigo,categoria,unidad,descripcion_corta,descripcion_detallada,mano_de_obra,maquinaria,materiales_y_otros,precio_total,tags,tipo,fecha
R06HR370,PUESTA EN OBRA MANUAL,ud,CALADO MECÁNICO PARA VERTIDO HORM.,"Calado o perforación de losas o forjados para vertido de hormigón, ejecutado con sonda  de corona de diamante,  incluso localización de armaduras mediante instrumentos magnético tipo pachómetro, con retirada de escombros y carga, sin transporte a vertedero, según NTE/ADD-9. Medida la unidad ejecutada,",33.56,5.91,0.0,39.47,"escombro, magnético, diamante, sondeo, localización, armadura, ejecución, carga, transporte, mecánico, vertedero, losa, perforación, forjado, hormigón, ",Partida,2000-01-31
R06HS#,REFUERZOS DE ESTRUCTURA IN SITU,,REPARACIONES SUPERFICIALES,REPARACIONES SUPERFICIALES,0.0,0.0,0.0,0.0,"reparación, superficie, ",Capítulo,2000-01-31
R06HS010,REFUERZOS DE ESTRUCTURA IN SITU,m2,REVESTIMIENTO SUPERFICIE MICROFISURADA,"Revestimiento de hormigones sin revestir con presencia de microfisuración,  poros, cavidades o irregularidades a base de material elástico monocomponente a base de resinas acrílicas en dispersión Sikaguard 545 WE Elastofill, con acabado de Sikaguard 550W. Sobre el soporte sano, compacto, limpio y exento de polvo, suciedad, lechadas superficiales y partículas  y con una humedad a una profundidad de 2 cm. inferior al 5%. se aplicara una imprimación a base de Sikaguard 551 S Elastic Primer disuelto como máximo con un 25% de Diluyente C, posteriormente y entre 6 a 24 h de espera se aplica mediante brocha o rodillo 2 capas de Sikaguard 545 WE, y posterior recubrimiento de protección mediante 2 capas de Sikaguard 550 W Elastic de color blanco. Medida la superficie aplicada.",11.85,0.0,8.41,20.25,"recubrimiento, capa, dispersión, superficie, espera, imprimación, aplicación, inferior, humedad, rodillo, revestir, resina, material, acrílico, lechada, diluyente, partícula, protección, color, máximo, compacto, limpieza, soporte, revestimiento, hormigón, porosidad, blanco, base, polvo, elástico, ",Partida,2000-01-31
R06HS020,REFUERZOS DE ESTRUCTURA IN SITU,m2,REVESTIMIENTO ANTICARBONATACIÓN,"Revestimiento preventivo anticarbonatación de hormigón armado  sin revestir en ambientes agresivos,  a base de pintura de resinas acrílicas en dispersión acuosa Sikaguard 670 W de color blanco o gris.  Aplicado sobre el soporte sano, compacto, limpio y exento de polvo, suciedad, lechadas superficiales y partículas, manualmente mediante pincel, brocha o rodillo de pelo corto, sin diluir o por proyección mediante equipo air-less disuelto con un 2% de agua en tres capas  con un rendimiento de 200 g/m2 en cada  capa  de  60 micras de espesor.  Medida la superficie aplicada.",4.99,0.0,2.72,7.71,"revestir, prevenir, equipo, partícula, pintura, dispersión, rodillo, proyección, agua, aplicación, acrílico, cortador, superficie, ambiente, capa, gris, blanco, base, manual, compacto, limpieza, revestimiento, hormigón, lechada, polvo, color, resina, soporte, ",Partida,2000-01-31
R06HS030,REFUERZOS DE ESTRUCTURA IN SITU,m.,REVESTIMIENTO ANTICORROSIÓN  ARMADURAS,"Revestimiento  anticorrosión  para las armaduras del hormigón a base de cemento de resinas epoxi modificadas tipo  Sika Top 110 EpoCem.  Aplicado sobre el soporte de acero previa limpieza mediante de chorro de arena grado Sa 2 1/2, Mezclado  de componentes A y B con batidora a baja velocidad  durante 30 segundos ir añadiendo el componente C mientras se sigue batiendo durante 3 minutos, tras un reposo de 5 a 10 minutos de la mezcla se aplica  manualmente mediante  brocha sin que escurra  en dos capas  de 0,5-1 mm. con un intervalo de 2-3 horas entre cada una de ellas y otro periodo similar entre la ultima y el mortero o el hormigón de reparación.  Medida la longitud  aplicada sin contar desarrollo.",0.6,0.0,1.17,1.77,"epoxi, desarrollar, revestimiento, reparación, componente, modificado, aplicación, hora, corrosión, armadura, mezcla, graduación, periodo, acero, limpieza, velocidad, base, soporte, previo, hormigón, cemento, mortero, areno, manual, resina, capa, ",Partida,2000-01-31
R06HS040,REFUERZOS DE ESTRUCTURA IN SITU,m2,REVESTIMIENTO ADHESIVO ENTRE  HORMIGONES,"Revestimiento  de adherencia entre hormigones en reparaciones a base de cemento de resinas epoxi modificadas tipo  Sika Top 110 EpoCem.  Aplicado sobre el soporte de hormigón, compacto, limpio y exento de aceites y grasas, suciedad, lechadas superficiales y partículas.  Mezclado  de componentes A y B con batidora a baja velocidad  durante 30 segundos ir añadiendo el componente C mientras se sigue batiendo durante 3 minutos, tras un reposo de 5 a 10 minutos de la mezcla y humedecido el soporte hasta saturación, evitando encharcamiento se aplica  manualmente mediante  brocha,  rodillo o pistola adecuada una  capa de espesor no inferior de 0,5 mm.  asegurandose que el producto cubra bien las irregularidades del soporte  y aplicar el mortero de reparación o el hormigón, mientras la capa de adherencia permanece fresca (húmedo sobre húmedo) no utilizar nunca despuesto de los tiempos máximos de espera que marque el fabricante que dependen de la temperatura ambiente.  Medida la superficie aplicada.",7.66,0.0,4.02,11.68,"componente, saturación, velocidad, rodillo, temperatura, partícula, espera, inferior, producción, modificado, fabricación, epoxi, tiempo, aplicación, humedad, mortero, mezcla, superficie, reparación, soporte, ambiente, adherencia, resina, capa, base, máximo, adhesivo, limpieza, revestimiento, hormigón, cemento, aceite, lechada, compacto, manual, ",Partida,2000-01-31
R06HS050,REFUERZOS DE ESTRUCTURA IN SITU,m2,"REVESTIMIENTO AMBIENTE AGRESIVO  0,5 mm","Revestimiento en reparaciones contra ambiente agresivo de 0,5 mm. de espesor de hormigones sin revestir con presencia de nidos de grava, burbujas de aire, pequeños cráteres, etc. a base de micromortero  a base de epoxi-cemento Sikaguard 720 Epocem. Sobre el soporte sano, compacto, limpio y exento de polvo, suciedad, lechadas superficiales y partículas  y en soportes muy absorbentes o expuestos al sol deben humedecerse hasta la saturación evitandose el encharcamiento y comenzando con la aplicación del micromortero cuando la superficie presente aspecto mate. Mezclando los componentes  A y B previa agitación de 30 segundos en un recipiente donde se incorpora el componente C batiendose  durante 3 minutos con una batidora de baja velocidad (6,000 r.p.m.) hasta conseguir una masa totalmente homogénea. Medida la superficie aplicada.",11.85,0.0,1.86,13.71,"superficie, velocidad, saturación, homogéneo, reparación, mate, aplicación, ambiente, recipiente, aire, masa, revestir, base, lechada, polvo, partícula, compacto, limpieza, soporte, previo, grava, componente, hormigón, revestimiento, ",Partida,2000-01-31
R06HS060,REFUERZOS DE ESTRUCTURA IN SITU,m2,"REVESTIMIENTO AMBIENTE AGRESIVO  1,0 mm","Revestimiento en reparaciones contra ambiente agresivo de 1,0 mm. de espesor de hormigones sin revestir con presencia de nidos de grava, burbujas de aire, pequeños cráteres, etc. a base de micromortero  a base de epoxi-cemento Sikaguard 720 Epocem. Sobre el soporte sano, compacto, limpio y exento de polvo, suciedad, lechadas superficiales y partículas  y en soportes muy absorbentes o expuestos al sol deben humedecerse hasta la saturación evitandose el encharcamiento y comenzando con la aplicación del micromortero cuando la superficie presente aspecto mate. Mezclando los componentes  A y B previa agitación de 30 segundos en un recipiente donde se incorpora el componente C batiendose  durante 3 minutos con una batidora de baja velocidad (6,000 r.p.m.) hasta conseguir una masa totalmente homogénea. Medida la superficie aplicada.",11.85,0.0,3.72,15.57,"ambiente, recipiente, velocidad, partícula, homogéneo, mate, componente, reparación, aire, revestir, grava, aplicación, base, polvo, revestimiento, masa, compacto, lechada, limpieza, hormigón, saturación, superficie, soporte, previo, ",Partida,2000-01-31
R06HS070,REFUERZOS DE ESTRUCTURA IN SITU,m2,"REVESTIMIENTO AMBIENTE AGRESIVO  1,5 mm","Revestimiento en reparaciones contra ambiente agresivo de 1,5 mm. de espesor de hormigones sin revestir con presencia de nidos de grava, burbujas de aire, pequeños cráteres, etc. a base de micromortero  a base de epoxi-cemento Sikaguard 720 Epocem. Sobre el soporte sano, compacto, limpio y exento de polvo, suciedad, lechadas superficiales y partículas  y en soportes muy absorbentes o expuestos al sol deben humedecerse hasta la saturación evitandose el encharcamiento y comenzando con la aplicación del micromortero cuando la superficie presente aspecto mate. Mezclando los componentes  A y B previa agitación de 30 segundos en un recipiente donde se incorpora el componente C batiendose  durante 3 minutos con una batidora de baja velocidad (6,000 r.p.m.) hasta conseguir una masa totalmente homogénea. Medida la superficie aplicada.",11.85,0.0,5.58,17.43,"mate, homogéneo, revestir, recipiente, partícula, aplicación, reparación, componente, previo, aire, saturación, base, superficie, ambiente, masa, velocidad, compacto, limpieza, soporte, revestimiento, lechada, hormigón, polvo, grava, ",Partida,2000-01-31
R06HS080,REFUERZOS DE ESTRUCTURA IN SITU,m2,"REVESTIMIENTO AMBIENTE AGRESIVO  2,0 mm","Revestimiento en reparaciones contra ambiente agresivo de 2,0 mm. de espesor de hormigones sin revestir con presencia de nidos de grava, burbujas de aire, pequeños cráteres, etc. a base de micromortero  a base de epoxi-cemento Sikaguard 720 Epocem. Sobre el soporte sano, compacto, limpio y exento de polvo, suciedad, lechadas superficiales y partículas  y en soportes muy absorbentes o expuestos al sol deben humedecerse hasta la saturación evitandose el encharcamiento y comenzando con la aplicación del micromortero cuando la superficie presente aspecto mate. Mezclando los componentes  A y B previa agitación de 30 segundos en un recipiente donde se incorpora el componente C batiendose  durante 3 minutos con una batidora de baja velocidad (6,000 r.p.m.) hasta conseguir una masa totalmente homogénea. Medida la superficie aplicada.",11.85,0.0,7.44,19.29,"homogéneo, superficie, revestir, saturación, velocidad, reparación, mate, componente, aplicación, partícula, recipiente, aire, masa, grava, limpieza, lechada, base, compacto, revestimiento, previo, hormigón, polvo, ambiente, soporte, ",Partida,2000-01-31
R06HS090,REFUERZOS DE ESTRUCTURA IN SITU,m2,"REVESTIMIENTO AMBIENTE AGRESIVO  2,5 mm","Revestimiento en reparaciones contra ambiente agresivo de 2,5 mm. de espesor de hormigones sin revestir con presencia de nidos de grava, burbujas de aire, pequeños cráteres, etc. a base de micromortero  a base de epoxi-cemento Sikaguard 720 Epocem. Sobre el soporte sano, compacto, limpio y exento de polvo, suciedad, lechadas superficiales y partículas  y en soportes muy absorbentes o expuestos al sol deben humedecerse hasta la saturación evitandose el encharcamiento y comenzando con la aplicación del micromortero cuando la superficie presente aspecto mate. Mezclando los componentes  A y B previa agitación de 30 segundos en un recipiente donde se incorpora el componente C batiendose  durante 3 minutos con una batidora de baja velocidad (6,000 r.p.m.) hasta conseguir una masa totalmente homogénea. Medida la superficie aplicada.",11.85,0.0,9.3,21.15,"aire, revestir, velocidad, saturación, homogéneo, reparación, mate, recipiente, aplicación, partícula, grava, componente, soporte, lechada, superficie, masa, compacto, limpieza, revestimiento, previo, hormigón, polvo, ambiente, base, ",Partida,2000-01-31
R06HS100,REFUERZOS DE ESTRUCTURA IN SITU,m2,"REVESTIMIENTO AMBIENTE AGRESIVO  3,0 mm","Revestimiento en reparaciones contra ambiente agresivo de 3,0 mm. de espesor de hormigones sin revestir con presencia de nidos de grava, burbujas de aire, pequeños cráteres, etc. a base de micromortero  a base de epoxi-cemento Sikaguard 720 Epocem. Sobre el soporte sano, compacto, limpio y exento de polvo, suciedad, lechadas superficiales y partículas  y en soportes muy absorbentes o expuestos al sol deben humedecerse hasta la saturación evitandose el encharcamiento y comenzando con la aplicación del micromortero cuando la superficie presente aspecto mate. Mezclando los componentes  A y B previa agitación de 30 segundos en un recipiente donde se incorpora el componente C batiendose  durante 3 minutos con una batidora de baja velocidad (6,000 r.p.m.) hasta conseguir una masa totalmente homogénea. Medida la superficie aplicada.",11.85,0.0,11.16,23.01,"componente, reparación, mate, homogéneo, ambiente, saturación, recipiente, aplicación, soporte, base, velocidad, aire, masa, revestimiento, revestir, previo, limpieza, hormigón, grava, polvo, lechada, superficie, compacto, partícula, ",Partida,2000-01-31
R06HS110,REFUERZOS DE ESTRUCTURA IN SITU,m2,REPARADOR SUPERFICIAL HORMIGÓN TABLA,"Tratamiento de paramentos verticales de hormigón con acabado de tablilla, para recubrimiento posterior con veladura , tipo  Keim-Concretal Lasur. Comprendiendo: limpieza de la superficie eliminando adherencias e imperfecciones, coqueras, rebabas etc, con mordiente apropiado, reproducción por moldeo insitu donde sea preciso el juego de juntas de la tabla perdido, reponiendo la planeidad de las zonas defectuosas, cargando de material o restando segun sea preciso con lechada, y  fijación posterior de las cargas con un fijativo especial..",5.3,0.0,1.7,7.0,"aglomerado, coquera, apto, pérdida, recubrimiento, disolución, producción, juego, paramento, agua, aplicación, filler, humedad, molde, vapor, defecto, hidrofugación, cemento, tabla, vertical, complementario, rebaba, carga, fijación, resistencia, desencofrante, limpieza, lechada, adherencia, hormigón, material, protección, especial, auxiliar, blanco, superficie, lavadero, previo, plano, junta, ",Partida,2000-01-31
